id;year;TC;Y1;Y2;W1;W2;W3;ER;LA;TA;ZSCORE;ZSCORE3;SDROA;LLP;lnzscore;lnzscore3;lnsdroa;scope;ms_county
2716828;2007;4273.488;19461.84;61504.71;6.953224;52.7037;3.190933;0.101409952;0.681764536;90214.00611;28.37426;16.64556;0.4497952;94.15043584;3.345482396;2.812143514;-0.798962911;0.655249227;0.05538567
370721;2007;4308.324;15371;63375.48;23.3616;51.57576;3.302721;0.126399537;0.749896917;84512.25572;11.87537;20.30875;1.21739;80.96937482;2.474466507;3.011051828;0.196709223;0.630609786;0.121611419
403106;2007;20349.68;44319.43;282166;29.71905;55.45736;3.084921;0.086291188;0.768717883;367060.5382;35.80667;22.23119;0.2891946;1818.044916;3.578134189;3.101496258;-1.240655461;0.865423995;0.528192659
760957;2007;2366;22061.33;27493.81;95.32374;61.57895;2.120871;0.104596416;0.530742802;51802.5113;147.8104;21.20015;0.0818427;38.60167869;4.995930371;3.054008257;-2.502956167;0.649960175;0.074542762
794149;2007;6688.447;43497.5;102866.9;25.32864;39.77027;2.275482;0.10038862;0.652212691;157719.8686;135.7365;26.75097;0.096471;109.2145056;4.910715506;3.286570734;-2.338512834;0.427607371;0.226955687
881012;2007;13639.57;113997.4;152125.5;19.66197;41.13044;3.104265;0.07633278;0.517284936;294084.5354;22.48399;15.07366;0.430129;282.4513075;3.1128035;2.71294885;-0.843670115;0.697144201;0.423181673
82659;2007;2831.104;3287.733;42636.02;26.1157;50.72727;2.70896;0.083006457;0.822346823;51846.76201;38.85905;5.312984;0.272257;226.9025504;3.659940997;1.670153636;-1.301008806;0.425485959;0.290052889
188739;2007;1829.343;4172.748;28938.08;14.25716;44.58823;2.511218;0.091155824;0.751546621;38504.70374;35.0828;20.72469;0.35197;39.54318305;3.557710982;3.031325743;-1.044209334;0.305561507;0.215411728
223238;2007;3434.608;33524.14;40466.8;57.01107;45.26667;2.881618;0.088757394;0.45334305;89263.08671;128.8809;28.67173;0.0885665;-101.6824707;4.858888722;3.35591162;-2.424001597;0.47471115;0.499375761
977036;2007;3133.326;25408.38;33327.37;22.84264;54.56;2.868202;0.088093719;0.535797515;62201.42694;108.9617;27.45312;0.096504;11.2980523;4.690996444;3.312479823;-2.338170821;0.566357501;0.347981299
178150;2007;5557.7;30704.34;85050.8;20.9551;46.93939;3.260989;0.090865166;0.661426635;128586.8992;41.4511;15.94997;0.2504582;185.4763586;3.724514419;2.769456948;-1.384463239;0.449048529;0.677559061
252452;2007;1940.44;12284.75;26577.73;25.74103;40.625;3.579431;0.110226346;0.631408332;42092.77685;45.38355;15.81925;0.2972882;0;3.815149705;2.761227553;-1.21305324;0.373368838;0.221798197
400758;2007;4116.257;8707.032;73671.77;11.7708;52.16667;3.144232;0.180686701;0.707777011;104088.9558;122.0202;9.861202;0.1697768;14.12256538;4.804186605;2.288608068;-1.773270646;0.613570359;0.548472788
434203;2007;19630.37;65398.78;256121.2;18.85081;71.39838;2.797577;0.074831706;0.712797048;359318.5478;63.68814;14.20899;0.141092;512.1783709;4.15399836;2.653874863;-1.958343119;0.87971637;1.893346361
543945;2007;11751.86;60567.92;183480.4;71.56105;75.13513;3.991456;0.069939301;0.725953475;252744.0205;21.04387;4.696772;0.4128398;254.2061768;3.046609306;1.546875464;-0.884695655;0.560945139;1.331776427
796125;2007;17646.62;51891.01;434268.9;32.25443;55.77333;2.946865;0.112237044;0.868948475;499763.6945;34.27508;21.48016;0.4435108;880.3065751;3.53441856;3.067129718;-0.813033126;0.732684741;2.633389727
2804891;2007;6606.536;75906.91;48778.4;6.512957;58.02941;3.114849;0.056979237;0.354046228;137774.0988;33.53712;11.12165;0.2295817;307.8719252;3.512652885;2.408893659;-1.471496322;0.911957964;0.725968894
3188646;2007;15145.04;1078.022;263175.9;25.96956;37.91111;3.627468;0.067612746;0.89140574;295236.9367;17.37938;17.37938;0.4993553;710.8357906;2.855284446;2.855284446;-0.694437413;0.738853687;1.555683065
3198421;2007;8981.01;34310.3;124355.8;9.544469;55.28571;3.845608;0.097855778;0.717895604;173222.6794;4.241141;4.241141;2.56976;325.760508;1.444832337;1.444832337;0.943812509;0.63524554;0.912757028
251558;2007;9783.172;71630.59;128984.2;18.07929;53.4918;3.496748;0.105167311;0.604071524;213524.7149;197.3646;26.27031;0.0633192;253.2646724;5.28505278;3.268439404;-2.759566678;0.566791729;0.757159952
289056;2007;3450.614;11847.89;57072.11;11.42479;46.96154;2.879922;0.115651798;0.7374901;77386.95073;199.7539;34.0125;0.0700113;118.6295492;5.297086109;3.526728104;-2.659098621;0.639672261;0.274414603
478944;2007;5984.202;15536.71;104790.4;8.896397;57;3.909949;0.102195938;0.769067764;136256.3937;97.09008;36.14143;0.1281112;250.4401593;4.575639207;3.587439853;-2.054856642;0.457616778;0.48316601
608844;2007;7768.353;33063.75;141028.9;14.94655;55.21875;2.295837;0.093894604;0.752639279;187379.1389;105.5886;22.63653;0.1179004;0;4.659550411;3.119564973;-2.137915079;0.907026588;0.664447579
753324;2007;20983.31;71981.77;366867.5;11.72684;53.9759;2.872416;0.094427258;0.774395234;473747.1045;99.21192;22.63521;0.1250943;517.8273971;4.597258168;3.119506659;-2.078687426;0.747183604;1.679910147
2871099;2007;5665.973;19712.28;82558.63;12.52938;47.65;3.565603;0.094340572;0.732925967;112642.5229;73.1459;14.25288;0.161177;117.6880448;4.292456077;2.656958992;-1.825252139;0.621527581;0.399431079
105026;2007;12824.23;11783.87;232572.3;25.35134;51.80822;3.840936;0.101744149;0.892381873;260619.7044;101.992;31.47457;0.1253445;266.4457334;4.624894379;3.449179918;-2.076689332;0.69830026;0.79352805
164331;2007;6474.726;73290.47;97741.34;22.2561;41.04546;1.944518;0.100442777;0.504566277;193713.5802;47.18053;22.79385;0.2771612;0;3.853981307;3.126490763;-1.283155993;0.559706427;0.589814035
221476;2007;13982.28;50510.77;224250.3;17.45315;46.68478;3.442046;0.098730205;0.730011265;307187.4515;59.36604;35.36079;0.2013574;729.6658777;4.083722346;3.565603579;-1.60267384;0.56272906;0.935316307
517441;2007;4395.884;41198.35;52050.13;19.5547;52.26667;3.504678;0.133396727;0.530668694;98084.04104;97.89766;59.55644;0.1545969;28.24513075;4.583922647;4.086924434;-1.866934195;0.594329984;0.298643719
773443;2007;14076.43;76660.11;198864.5;22.51835;52.27928;2.793121;0.109846704;0.639097923;311164.3659;81.341;23.28264;0.1539302;0;4.398650194;3.147708018;-1.871256026;0.548158805;0.947425111
1356526;2007;16515.87;93328.5;247626;20.16211;63.92553;3.567749;0.087569021;0.678218235;365112.5657;73.90598;13.1871;0.1535981;1705.064393;4.302793745;2.579239079;-1.873415828;0.620409998;1.111685177
2747466;2007;3790.497;33892.27;46161.96;19.42857;34.5;2.685826;0.106561064;0.482650011;95642.72024;39.02341;32.7303;0.3145659;33.8941569;3.664161722;3.488301254;-1.156561686;0.558295433;0.29121045
2882983;2007;5258.302;8439.646;86277.58;24.97175;45.22857;3.495249;0.086150061;0.841464458;102532.6491;112.0165;11.06122;0.0932868;141.2256538;4.718646182;2.403445297;-2.37207666;0.42840749;0.312188725
308340;2007;6847.561;12184.95;107692.1;21.60441;58.77143;4.094044;0.081030657;0.821386565;131110.1309;38.60165;21.75793;0.2601613;178.8858281;3.653295022;3.079978289;-1.346453456;0.458591479;0.746424499
442655;2007;2525.115;51616.09;12438.21;68.81188;36.17857;2.109673;0.100505007;0.176494892;70473.48423;18.05182;22.85227;0.6971505;108.2730012;2.893246511;3.129050456;-0.360753966;0.32119287;0.401213353
814551;2007;6327.851;23033.9;88048.55;30.97305;51.32558;3.180398;0.091844083;0.724274162;121567.9843;36.91155;26.0655;0.3004791;133.6936189;3.60852451;3.260612601;-1.202377078;0.583510231;0.692100001
107226;2007;2182.407;18817.85;34117.29;15.60549;43.57143;2.151922;0.213478016;0.523361059;65188.82027;169.5083;43.76043;0.1435767;0;5.132901893;3.778729984;-1.940885892;0.853300504;0.078092109
211851;2007;2372.591;6315.611;46606.35;44.78371;55.0625;3.007535;0.100192289;0.820602104;56795.30891;51.40855;34.40126;0.2543557;96.03344455;3.939804501;3.538093192;-1.369021598;0.47811729;0.06803721
454658;2007;6244.057;32781.3;76438.86;23.25905;55.06818;2.738512;0.127507656;0.637718988;119862.9199;110.5261;17.7537;0.137239;541.3650061;4.705251692;2.876593945;-1.986031348;0.311820425;0.143588243
790271;2007;7224.163;58097.41;102067.5;10.43223;48;3.614182;0.117397144;0.582227164;175305.287;56.83937;40.36344;0.2286144;0;4.040229219;3.697924425;-1.475718537;0.74129235;0.210004714
815053;2007;1879.243;6496.38;24169.36;13.01653;67.25;2.852333;0.097748716;0.705654408;34250.98705;44.95732;21.37436;0.2567407;20.71309588;3.805713595;3.062192073;-1.359688653;0.378637262;0.041030529
1866762;2007;22472.77;7009.5;478147.7;113.1723;71.83334;3.721019;0.139478015;0.875820461;545942.6002;156.8275;10.8455;0.1037638;1374.596363;5.055146475;2.383750247;-2.265638117;0.519058521;0.654004915
2045694;2007;6738.347;56073.18;83200.74;22.70947;77.67857;3.762258;0.097100747;0.585879747;142009.9269;35.78148;10.19866;0.3229741;310.6964383;3.577430441;2.322256339;-1.130183145;0.558213674;0.170118965
533227;2007;2554.301;5618.898;44561.4;18.9337;52.47368;2.678779;0.074231413;0.794700852;56073.17507;206.1903;16.03438;0.0462294;52.72424407;5.328799529;2.774735167;-3.07413932;0.582559417;0.387811858
743950;2007;1647.633;23067.8;14909.66;12.84861;40.6;2.711482;0.164337022;0.361099003;41289.67364;46.73067;60.98842;0.3757734;25.42061768;3.844400694;4.11068401;-0.978768977;0.482985291;0.285566584
1466489;2007;25559.02;35994.65;511664.3;44.7496;57.72839;3.649312;0.082176943;0.870824958;587562.7419;32.15334;8.325667;0.3421731;2339.638331;3.470516333;2.119343153;-1.07243853;0.776556073;4.063686395
670430;2007;6920.999;27079.55;87361.25;11.12684;49.74194;2.696102;0.104722406;0.633488781;137904.9679;70.44948;28.95554;0.1858232;169.4707845;4.254895857;3.36576155;-1.682959595;0.340848246;0.422452582
767947;2007;11158.71;49718.02;159339.3;16.46977;45.53608;2.890576;0.125224577;0.662422634;240540.241;73.91952;32.62307;0.1945796;395.4318305;4.302976934;3.485019707;-1.636913945;0.576908059;0.736861387
2488956;2007;10642.77;33345.26;176847.5;12.05667;50.10769;2.915468;0.085312403;0.716025733;246984.8383;54.06259;17.05398;0.2143315;268.3287421;3.990142449;2.836383608;-1.540231397;0.593122946;0.756603509
3049699;2007;10578.74;30512.27;153514.2;60.6264;76.02041;2.984214;0.084778383;0.786262795;195245.4078;30.83806;9.001402;0.3580256;789.9221567;3.428749641;2.197380343;-1.027150787;0.475540608;0.598107
40855;2007;2591.02;7468.954;34733.04;34.92908;61.15385;3.857934;0.092011853;0.70031138;49596.56659;30.15736;19.49728;0.3913437;103.5654794;3.406429006;2.970274969;-0.938169077;0.451352642;0.168655217
42448;2007;24058.26;111873.3;386457.4;14.92794;50.37762;3.369903;0.107458202;0.736326205;524845.3706;113.0299;25.59595;0.1165183;1440.501668;4.727652385;3.242434136;-2.149706937;0.561963557;1.784758829
79145;2007;5065.293;29529.34;90327.93;16.28428;48.16667;3.265779;0.134097737;0.705607216;128014.4646;97.61736;39.04274;0.1641096;183.5933499;4.581055346;3.664656944;-1.807220782;0.759720306;0.435318589
547251;2007;4262.19;10324.54;78393.42;19.08111;49.05263;3.551258;0.082651932;0.845757714;92690.16258;6.389084;10.87624;1.679335;0;1.854590909;2.386580593;0.518397882;0.647011031;0.315196809
725844;2007;1887.716;6128.252;26814.99;35.3211;48.25;3.304292;0.099435289;0.741171693;36179.18798;74.16093;12.54388;0.1503273;57.43176586;4.306237462;2.529232897;-1.894940362;0.502439931;0.123028855
948250;2007;7040.57;19866.68;108869.9;20.73602;45.66667;3.257884;0.093912974;0.781036285;139391.6033;39.74653;18.2277;0.2974057;161.9387496;3.682522542;2.902942415;-1.212658079;0.758666064;0.474007029
988153;2007;12920.26;41826.33;236007.8;16.94581;45.44444;2.734206;0.098131679;0.769144021;306844.7439;24.39083;22.77034;0.5396146;0;3.194207242;3.125458812;-0.616900098;0.369478976;1.043438499
357834;2007;2306.686;15496.22;36504.95;62.39316;37.38889;3.112662;0.104381978;0.624183032;58484.36773;38.87403;29.88103;0.3345237;8.473539225;3.660326418;3.397223831;-1.09504755;0.643101347;0.397452104
513340;2007;11166.24;21145.25;241338.6;31.28289;50.7093;2.988576;0.081671436;0.856415815;281800.728;282.049;11.21468;0.0395298;0;5.642080815;2.417223634;-3.230700461;0.717573861;1.915080843
609832;2007;5073.767;36780.81;60770.34;14.19481;47.13158;3.192788;0.105703198;0.57170441;106296.7836;20.35851;23.60724;0.579901;207.1309588;3.013499006;3.161553445;-0.54489788;0.414024607;0.722379021
855956;2007;3361.171;14156.46;45001.08;27.00871;38.23684;2.454382;0.105225331;0.673557622;66811.03228;79.6381;12.67144;0.154266;65.90530508;4.377492622;2.539350642;-1.869076894;0.341404236;0.454039026
2765602;2007;10319.83;24086.51;177319.2;9.956757;63.87755;3.886671;0.090805533;0.815621765;217403.7129;71.74789;15.67224;0.1568444;308.8134295;4.273158447;2.751890994;-1.852501048;0.889541013;1.477447162
328553;2007;18744.41;326726.5;172505.3;10.49369;56.68831;2.81271;0.060536273;0.332533049;518761.3694;44.2044;13.0913;0.213912;309.7549339;3.788824332;2.571947887;-1.542190563;0.878300451;0.422981166
378950;2007;6422.943;64514.7;68150.8;16.84601;42.15789;2.94339;0.134716827;0.485655485;140327.4586;171.728;34.651;0.0927199;197.7159153;5.14591183;3.545326585;-2.378172158;0.652011121;0.11441845
875954;2007;23984.82;41106.08;429297.8;11.59923;60.11475;3.209922;0.141404174;0.799445368;536994.5428;40.2161;11.77074;0.4163038;1172.172926;3.694267413;2.465616791;-0.876339997;0.754446513;0.437847903
913520;2007;10901.68;32908.4;160213.9;89.52879;61.45313;3.078917;0.09458983;0.773258866;207193.0981;55.36832;5.682371;0.2032552;0;4.014007589;1.737368575;-1.593292947;0.805703762;0.16893852
2263313;2007;7580.052;36379.73;113186.7;17.21185;41.18033;2.814217;0.076972884;0.648465326;174545.493;55.93967;15.40767;0.1798826;41.42619177;4.024273789;2.734865437;-1.715450863;0.555082732;0.142318724
2797359;2007;28440.96;30447.31;430915.3;57.83133;50.95604;3.934672;0.064447663;0.715423758;602321.7642;15.83218;8.40826;0.5125319;701.420747;2.762044578;2.129214556;-0.668392326;0.765949842;0.491113597
112332;2007;4214.173;45729.81;32875.45;26.59957;43.15385;3.529528;0.139019677;0.369287725;89023.9446;69.37038;38.06349;0.2251454;127.1030884;4.239459975;3.639255555;-1.491008863;0.347532354;0.028052218
149945;2007;2329.282;1706.947;37027.48;20.2509;51.28571;3.970107;0.167038785;0.77023103;48073.21254;253.612;28.80607;0.0758952;0;5.53580554;3.360586129;-2.578401838;0.331759582;0.015148287
240356;2007;2758.608;40340.64;34086.22;25.35587;38.375;2.893746;0.127575341;0.409390008;83260.99643;98.36391;25.53278;0.1672776;-235.3760896;4.588673968;3.239963117;-1.788100571;0.705634261;0.026236263
320070;2007;2476.156;7636.542;51031.42;40.48583;74.75;3.510483;0.315537837;0.680058227;75039.78037;161.7415;75.60523;0.2109901;56.4902615;5.085999382;4.325525461;-1.555944066;0.981648255;0.023645687
3119378;2007;7655.372;8966.888;121567;44.62185;65.88636;3.515262;0.110817242;0.862334653;140974.2721;36.7797;30.29838;0.3698838;579.0251804;3.604946063;3.411094246;-0.994566377;0.712881739;0.044422218
332224;2007;10788.7;41060.89;137537.8;26.47372;59.78481;3.215572;0.099305238;0.657338751;209234.2796;37.41354;26.79744;0.3361934;-281.5098031;3.622032671;3.288306361;-1.090068689;0.853687762;0.656068346
376237;2007;1993.165;21098.17;18827.26;82.15159;57.23809;1.536803;0.097366837;0.415591105;45302.36521;18.50131;22.85369;0.7238597;21.65460024;2.91784154;3.129112592;-0.32315769;0.432659876;0.142048654
457752;2007;5810.023;23782.4;93538.46;30.50756;53;3.024141;0.115651504;0.703482377;132964.8945;101.7058;38.72517;0.1359417;193.0083935;4.622084332;3.656489776;-1.995529162;0.619689311;0.41692049
698649;2007;10466.7;19392.17;155387.8;15.94657;63.15714;3.109514;0.075935514;0.802597029;193606.2487;64.57113;17.08663;0.1424302;169.4707845;4.167767407;2.838296286;-1.948903224;0.506626141;0.60706559
715144;2007;8444.353;22583.87;146463.3;45.8804;51.53521;2.163849;0.102963337;0.773333836;189392.0752;38.19754;22.96376;0.3596537;108.2730012;3.642771116;3.133917321;-1.022613655;0.656005755;0.593851762
717232;2007;1822.752;24937.63;21388.15;65.1341;47.07143;2.631141;0.194060072;0.425938336;50214.19345;149.892;72.29552;0.1505941;0;5.009915035;4.280762163;-1.893167141;0.575548744;0.157450026
284556;2007;7033.038;1646.691;91486.92;19.77582;56.11111;3.486349;0.069958453;0.853582691;107179.9147;7.566804;8.822868;1.218137;926.4402886;2.023770785;2.177346987;0.197322642;0.348509298;1.069226145
700672;2007;18002.5;74370.37;279816;22.09801;50.46875;3.42873;0.099636422;0.698512401;400588.4499;35.42657;19.88528;0.3397091;-1531.827591;3.567462104;2.98997976;-1.079665616;0.834635867;3.99626782
2961703;2007;10272.75;28116.14;158777.2;166.4384;76.07813;2.767485;0.121337194;0.797418367;199114.0492;112.0062;9.493767;0.1377808;406.7298828;4.718554227;2.250635478;-1.982091262;0.65644418;1.986360484
6329;2007;22905.86;39327.58;280849.8;18.40875;45.1676;3.308322;0.087953668;0.786182825;357232.1742;48.59281;11.87213;0.2401908;1977.159153;3.883475578;2.474193636;-1.426321671;0.446729829;0.253297725
809650;2007;2972.329;18141.85;39740.9;12.2366;44.77419;2.245797;0.09878591;0.603612251;65838.45828;34.30872;19.69581;0.3360739;110.1560099;3.535399549;2.980405923;-1.090424203;0.493706202;0.046683174
894544;2007;10269.93;61089.51;148196.5;59.34718;49.01299;3.149548;0.102291412;0.660340082;224424.5109;100.2398;17.63674;0.1241109;169.4707845;4.607565315;2.869984226;-2.086579758;0.372380469;0.159129614
49241;2007;15160.1;64409.25;192200.6;18.92586;48.85385;2.695136;0.108703208;0.662770787;289995.5819;71.52281;25.4152;0.1897326;714.601808;4.27001642;3.23534742;-1.662139567;0.466219471;1.399580307
465672;2007;3592.781;16190.11;46434.05;11.04345;48.43333;2.565346;0.128596112;0.617429033;75205.48514;95.87106;51.95757;0.1555108;205.2479501;4.563004164;3.950427424;-1.861040096;0.774829334;0.362957654
528616;2007;21265.76;130144.1;380969.4;27.73785;55;2.452123;0.114583793;0.701035373;543438.1986;139.5824;17.10507;0.1072657;618.5683634;4.938655108;2.839374911;-2.232446345;0.735121715;2.622748236
887827;2007;1786.034;18602.24;29480.38;49.34211;64.71429;2.856189;0.156558357;0.544926041;54099.78194;92.89452;46.08758;0.1914268;0;4.531464656;3.830543499;-1.653249789;0.671995154;0.261097045
43511;2007;23839.83;69415.23;343120.9;36.45718;69.45;2.940043;0.077201085;0.72888819;470745.5886;54.27522;24.79738;0.1909959;1165.582396;3.994067769;3.210738002;-1.655503317;0.728046182;0.867400322
176101;2007;13206.48;182558.6;221828.8;20.4307;58.33673;2.359602;0.157923214;0.499791094;443843.0431;55.20476;30.35275;0.3493429;348.3566126;4.011049181;3.412887123;-1.051701318;0.570694814;0.817829434
266851;2007;8094.113;20243.29;122168.7;13.0362;44.05882;3.16487;0.094002306;0.779502104;156726.5815;34.12013;15.78494;0.3570389;253.2646724;3.529887533;2.759056321;-1.02991054;0.806856855;0.288785897
425911;2007;22881.38;181672.7;362820.9;11.48231;49.6;2.32701;0.108592811;0.608056263;596689.6852;58.20802;21.6721;0.2248494;1361.415302;4.064023146;3.076025719;-1.492324434;0.633347299;1.099466118
441434;2007;12893.9;41415.84;212603.9;22.28045;44.98113;2.802261;0.139745911;0.764244919;278188.1758;42.99481;34.69297;0.4037465;619.5098678;3.761079411;3.546537073;-0.906968073;0.630924096;0.512592192
562058;2007;10523.19;41088.19;173207.6;31.37591;47.21429;3.426095;0.091470526;0.766639651;225930.9179;31.69592;14.30041;0.3911119;158.1727322;3.456187966;2.660288208;-0.938761571;0.673610398;0.416302469
960841;2007;8997.016;12076.68;187383.8;23.18736;46;3.312996;0.08852299;0.901749123;207800.3684;38.65417;11.68114;0.3105;424.6184656;3.654654661;2.457975575;-1.169571378;0.55683855;0.104953026
987231;2007;3895.945;17934.72;53629.97;14.78447;49.21429;2.874297;0.08447763;0.683719016;78438.6111;37.98093;12.5804;0.2778526;152.5237061;3.637084192;2.532140047;-1.280664522;0.449061506;0.039616723
3249770;2007;9044.091;14927.55;114248.7;15.58772;57.55769;4.072879;0.219098807;0.706536683;161702.432;43.68156;43.68156;0.5125918;402.022361;3.776926045;3.776926045;-0.668275462;0.603917205;0.081670498
347022;2007;7520.737;38637.46;81940.06;16.64492;44.11111;2.249672;0.143977491;0.525035858;156065.6454;68.49702;40.22039;0.2546722;169.4707845;4.226790241;3.694374081;-1.367778051;0.681630282;0.193365529
933135;2007;1922.552;16701.35;26531.59;24.37223;50.23529;2.565646;0.055658254;0.560160554;47364.25976;58.88288;17.30762;0.1385784;0;4.075550386;2.851146867;-1.976319049;0.344927086;0.058684377
201441;2007;2822.63;2317.984;50009.89;7.947563;35.19231;3.723015;0.130624309;0.877053699;57020.32845;29.13727;21.7086;0.5472502;245.7326375;3.372018111;3.077708495;-0.602849177;0.74292256;0.348075921
293754;2007;4347.867;6389.048;71349.09;7.940109;64.56;3.454746;0.067202773;0.830251185;85936.75181;63.40325;14.48757;0.1458047;46.13371356;4.149515122;2.67329104;-1.925487224;0.774746109;0.524593857
2597698;2007;9399.038;5163.21;173996.6;27.01626;54.95555;4.119;0.159584237;0.858282035;202726.6014;105.7744;64.46084;0.1690716;270.2117508;4.661308524;4.166057908;-1.777432985;0.494731591;1.237527921
2906311;2007;14379.6;18624.84;168471.8;8.075783;62.46774;4.973398;0.094468128;0.748595167;225050.6113;25.17682;10.01754;0.4394085;853.0029487;3.22592373;2.304337557;-0.822325775;0.659098161;1.37380301
167855;2007;8182.614;58856.26;117207.9;18.31464;51.76364;2.767582;0.128298352;0.562290643;208447.1819;101.3696;24.67858;0.1498595;56.4902615;4.618773243;3.205935661;-1.89805709;0.452291933;0.294484304
325824;2007;4184.987;18091.01;59566.16;15.46552;42.91429;3.022162;0.116043344;0.677217401;87957.22017;55.13203;43.14503;0.2487892;56.4902615;4.009730854;3.764567231;-1.391149327;0.569821534;0.124261794
326344;2007;9137.3;67358.98;133586.3;28.61225;44.29032;3.214126;0.091788137;0.623340509;214307.1051;47.46922;11.13018;0.2302907;0;3.860081501;2.409660338;-1.468412855;0.486504401;0.302762926
747257;2007;2766.14;9378.325;38223.2;20.70513;50.25;2.575339;0.078561827;0.673591054;56745.40918;52.97193;19.74329;0.193443;70.61282688;3.969762151;2.982813687;-1.642772384;0.328940824;0.080167226
68448;2007;3149.332;17336.86;50140.76;18.46243;54.76191;2.601628;0.15429517;0.626784565;79996.80082;177.7576;43.85133;0.1002878;14.12256538;5.180420824;3.780805049;-2.299711227;0.566578636;0.071833752
484927;2007;1950.797;8481.071;25684.24;26.99725;35.91304;2.853416;0.141579254;0.619352522;41469.50097;101.4257;37.47334;0.1569147;71.55433123;4.619326511;3.623629747;-1.852052933;0.494079947;0.037237862
795249;2007;2469.566;28388.24;26216.19;8.487085;44.66667;3.286809;0.117591771;0.436230064;60097.1647;34.16087;17.06297;0.3970149;325.760508;3.531080837;2.836910618;-0.923781468;0.390933079;0.053964718
962256;2007;7349.383;9186.258;120202.8;12.94145;63.94118;3.655438;0.117750537;0.83158119;144547.2811;13.05345;19.84048;1.080152;819.1087918;2.569052467;2.987724295;0.077101772;0.681857725;0.12979736
2596785;2007;10470.47;37215.79;141768.9;24.20168;53.30488;3.315333;0.089041395;0.719599897;197010.7285;50.06209;12.48666;0.2173634;324.8190036;3.913264035;2.524660874;-1.526184672;0.578254336;0.176907323
2903123;2007;12889.19;16338.87;200511.2;17.10698;67.02985;3.459179;0.082135048;0.812948592;246646.8383;39.04239;5.360901;0.2616158;421.7939525;3.664647979;1.679132058;-1.340878264;0.502630255;0.221478455
34742;2007;16658.98;50929.74;202976.1;18.85554;51.98165;3.512942;0.082111246;0.719042775;282286.5442;28.89543;18.12118;0.3391788;1200.418057;3.363683451;2.89708142;-1.081227877;0.770167986;2.685006652
321536;2007;21008.73;13316.64;223314.5;17.98205;68.04546;5.091883;0.07883514;0.87969641;253854.0541;7.537233;5.307911;1.114045;4756.480018;2.019855139;1.669198349;0.107997536;0.927303126;2.414567176
730446;2007;4425.07;23594.1;72093.81;16.18866;52.4;3.464598;0.081261756;0.643081468;112106.807;36.24575;16.30037;0.2945883;73.43733995;3.590322133;2.791187807;-1.222176491;0.454005782;1.06631906
942959;2007;2012.936;13089.74;27300.8;22.44898;61.125;2.275115;0.114684505;0.591727165;46137.47958;171.6592;31.36235;0.0805636;18.83008717;5.145511116;3.445608129;-2.518708344;0.323006299;0.438842878
314033;2007;11537.19;23140.29;113139.6;13.4775;45.74194;4.29621;0.07034444;0.724044613;156260.5369;10.16835;5.961137;0.7605338;2224.774799;2.319279955;1.785261235;-0.273734724;0.496565517;0.587321778
447351;2007;5719.639;14570.72;82101.06;16.69216;52.34884;2.729784;0.067732393;0.763002212;107602.6501;36.00742;16.84414;0.2715532;164.7632627;3.583725028;2.824002822;-1.30359721;0.548698077;0.404435957
720344;2007;3732.123;32995.02;57628.54;15.35948;43.28571;2.582938;0.101984203;0.575862488;100073.4398;48.64558;18.21178;0.2806258;67.7883138;3.884560951;2.902068637;-1.27073317;0.686683539;0.376136623
44433;2007;18928.95;85096.93;230564.1;63.62903;74.85;4.232765;0.104498694;0.684569634;336801.5296;55.38034;9.640584;0.2195846;-538.540493;4.014224657;2.265981688;-1.516017699;0.720427641;3.758319132
838632;2007;13128.34;63535.54;193652.4;74.87151;61.02667;4.372731;0.080664422;0.722778675;267927.6613;30.8177;18.25163;0.3336178;383.1922738;3.4280892;2.904254391;-1.097759253;0.537384882;2.989765684
13037;2007;4944.781;33280.3;52556.66;23.37796;43.71698;2.441905;0.117800603;0.53001276;99161.12203;5.981602;12.94593;2.258592;0;1.788688425;2.560781453;0.81474161;0.468920293;0.249624172
184142;2007;13034.19;57496.73;171427.2;18.71431;46.025;2.723191;0.115646964;0.688872539;248851.8415;67.2094;21.73705;0.2048094;804.9862264;4.207813119;3.079018178;-1.585675488;0.751708435;0.626449497
648251;2007;7898.28;22524.55;101674;12.8567;51.84722;2.637112;0.10753105;0.700385264;145168.674;81.58829;15.96884;0.1592298;281.5098031;4.401685747;2.770639323;-1.837406837;0.530686003;0.365441711
1897168;2007;4707.522;14587.67;56765.18;17.03601;53.13334;3.34349;0.07201785;0.711586342;79772.72278;18.95136;6.425141;0.4899952;429.3259874;2.941875697;1.860218576;-0.713359684;0.595564176;0.200816605
2742153;2007;13370.3;30904.88;279537.3;35.61116;58.64615;3.385808;0.092450654;0.844170643;331138.3809;34.05835;10.62747;0.3292502;636.4569462;3.52807523;2.363442158;-1.110937331;0.72265326;0.833594282
418342;2007;11800.82;40083.61;161243.9;78.93553;62.81633;3.831934;0.084320234;0.774432971;208208.9813;23.54239;12.3049;0.4139423;875.5990533;3.158802626;2.509997557;-0.882028687;0.529425962;1.022535405
474825;2007;5767.656;29504.86;83647.95;25.81053;49.13636;2.927484;0.109568352;0.68572814;121984.1292;371.3201;34.57383;0.037737;277.7437857;5.917064494;3.543097037;-3.277114233;0.529388258;0.599076419
900146;2007;12174.59;52795.8;195799;13.46781;49.39506;3.537226;0.111316991;0.736765983;265754.6692;76.34673;21.14672;0.1770573;322.9359949;4.335285202;3.051484811;-1.73128187;0.36596455;1.305148109
